name,arity_profile,avg_arity,max_arity,min_arity,n_predicates,n_rules,predicate_profile,rule_profile,t_component,t_graph,t_parse,t_terminate,terminates
synthetic-at-rules/program-440-r.res,[1-10],5.620817844,10,1,269,315136, [200-400), [300000-400000),294.51706,1905.7515,9747.43,2200.5718, false
synthetic-at-predicate/program-352-r.res,[1-5],3.050970874,5,1,412,652082, [400-600], [666666-999999),257.77133,2445.665,12721.874,2703.7285, false
synthetic-at-arity/program-601-r.res,[1-5],3.06824147,5,1,381,718891, [200-400), [666666-999999),230.63014,2649.8347,13996.337,2880.7542, false
synthetic-at-rules/program-457-r.res,[1-10],5.524271845,10,1,206,473783, [200-400), [500000-600000),183.04178,3050.658,14046.38,3233.9944, false
synthetic-at-arity/program-535-r.res,[1-10],5.494023904,10,1,251,349997, [200-400), [333333-666666),224.08112,2196.4758,10477.509,2420.8503, false
synthetic-at-predicate/program-535-r.res,[1-10],5.466666667,10,1,210,466747, [200-400), [333333-666666),196.04204,2921.7078,13558.978,3118.0469, false
synthetic-at-predicate/program-443-r.res,[1-10],5.481651376,10,1,436,265820, [400-600], [0-333333),224.77385,1868.9374,7734.8867,2093.9976, false
synthetic-at-arity/program-106-r.res,[1-20],10.29,20,1,100,277697, [5-200), [0-333333),180.21915,3594.7332,13287.894,3775.2576, false
synthetic-at-rules/program-512-r.res,[1-20],10.86754967,20,1,302,116142, [200-400), [100000-200000),292.56198,1810.3304,5905.045,2103.1755, false
synthetic-at-arity/program-970-r.res,[1-5],3.032258065,5,1,465,592691, [400-600], [666666-999999),240.80444,2053.962,11537.049,2295.062, false
synthetic-at-rules/program-517-r.res,[1-20],10.31512605,20,1,238,130856, [200-400), [100000-200000),288.47537,1819.2657,6384.183,2108.0327, false
synthetic-at-rules/program-228-r.res,[1-20],11.46808511,20,1,94,220588, [5-200), [200000-300000),179.15205,3226.813,11671.549,3406.2627, false
synthetic-at-arity/program-773-r.res,[1-10],5.505555556,10,1,540,253314, [400-600], [0-333333),274.94534,1577.102,7526.151,1852.3319, false
synthetic-at-arity/program-471-r.res,[1-20],10.46240602,20,1,266,126163, [200-400), [0-333333),270.59534,1963.5254,6200.2803,2234.4077, false
synthetic-at-rules/program-676-r.res,[1-5],3.032967033,5,1,455,606930, [400-600], [700000-800000),274.6451,2384.399,11755.344,2659.341, false
synthetic-at-arity/program-540-r.res,[1-10],5.320754717,10,1,212,503456, [200-400), [333333-666666),162.83786,3007.6372,14501.439,3170.7554, false
synthetic-at-rules/program-662-r.res,[1-5],3.054744526,5,1,548,534783, [400-600], [600000-700000),294.5036,1733.9874,10725.817,2028.7786, false
synthetic-at-arity/program-864-r.res,[1-5],3.022687609,5,1,573,533050, [400-600], [333333-666666),251.33511,1738.4875,10381.062,1990.1128, false
synthetic-at-predicate/program-425-r.res,[1-10],5.341736695,10,1,357,293608, [200-400), [0-333333),264.27374,1818.756,8585.033,2083.3257, false
synthetic-at-rules/program-391-r.res,[1-5],3.080310881,5,1,386,709337, [200-400), [900000-1000000),316.5394,2844.8281,13790.625,3161.6614, false
synthetic-at-predicate/program-209-r.res,[1-5],3.023941068,5,1,543,546801, [400-600], [333333-666666),238.52144,1773.4977,10715.344,2012.3092, false
synthetic-at-rules/program-163-r.res,[1-10],5.518134715,10,1,193,570694, [5-200), [600000-700000),212.04375,3592.042,16872.955,3804.3809, false
synthetic-at-arity/program-999-r.res,[1-5],3.092274678,5,1,466,580296, [400-600], [666666-999999),252.23222,2077.3286,11273.814,2329.881, false
synthetic-at-predicate/program-348-r.res,[1-5],3.056338028,5,1,426,642572, [400-600], [666666-999999),296.23434,2530.198,12435.46,2826.7244, false
synthetic-at-predicate/program-345-r.res,[1-5],3.073286052,5,1,423,641360, [400-600], [666666-999999),279.63644,2457.3477,12325.003,2737.2673, false
synthetic-at-rules/program-673-r.res,[1-5],3.041575492,5,1,457,610375, [400-600], [700000-800000),263.22073,2383.6243,11858.027,2647.1477, false
synthetic-at-predicate/program-332-r.res,[1-5],3.028985507,5,1,483,589364, [400-600], [666666-999999),234.97594,2021.598,11438.237,2256.8684, false
synthetic-at-rules/program-666-r.res,[1-5],3.054263566,5,1,516,559379, [400-600], [600000-700000),270.55817,2033.8152,10985.742,2304.6624, false
synthetic-at-predicate/program-340-r.res,[1-5],3.053658537,5,1,410,679109, [400-600], [666666-999999),282.3104,2590.462,12962.996,2873.0654, false
synthetic-at-arity/program-966-r.res,[1-5],3.076190476,5,1,420,651501, [400-600], [666666-999999),315.33997,2580.622,12563.507,2896.247, false
synthetic-at-arity/program-662-r.res,[1-10],5.384236453,10,1,203,564876, [200-400), [666666-999999),215.02118,3250.034,15938.062,3465.345, false
synthetic-at-predicate/program-357-r.res,[1-5],3.011441648,5,1,437,649191, [400-600], [666666-999999),265.01883,2381.5698,12273.454,2646.9006, false
synthetic-at-predicate/program-238-r.res,[1-5],3.045620438,5,1,548,544546, [400-600], [333333-666666),208.30536,1850.0819,10511.95,2058.676, false
synthetic-at-arity/program-455-r.res,[1-20],10.28529412,20,1,340,125885, [200-400), [0-333333),313.6159,1876.2249,5992.83,2190.1357, false
synthetic-at-rules/program-191-r.res,[1-10],5.461538462,10,1,182,806111, [5-200), [900000-1000000),202.35152,4689.4785,22826.775,4892.118, false
synthetic-at-rules/program-468-r.res,[1-10],5.434146341,10,1,205,542552, [200-400), [600000-700000),203.0214,3182.9424,15552.078,3386.257, false
synthetic-at-predicate/program-356-r.res,[1-5],3.020242915,5,1,494,592218, [400-600], [666666-999999),238.50253,2000.1655,11417.509,2238.9846, false
synthetic-at-predicate/program-793-r.res,[1-20],10.28148148,20,1,270,132316, [200-400), [0-333333),263.46347,1949.3695,6486.279,2213.141, false
synthetic-at-predicate/program-852-r.res,[1-20],10.65957447,20,1,94,311136, [5-200), [333333-666666),183.06798,4074.7705,15290.942,4258.127, false
synthetic-at-rules/program-681-r.res,[1-5],3.057471264,5,1,435,644546, [400-600], [800000-900000),290.75806,2523.414,12703.967,2814.46, false
synthetic-at-rules/program-680-r.res,[1-5],3.006342495,5,1,473,617558, [400-600], [700000-800000),308.0005,2478.6687,11773.662,2786.958, false
synthetic-at-predicate/program-995-r.res,[1-20],9.898876404,20,1,89,762030, [5-200), [666666-999999),151.43466,8599.153,33630.49,8750.871, false
synthetic-at-predicate/program-747-r.res,[1-20],10.07438017,20,1,121,205592, [5-200), [0-333333),215.22246,2677.9514,10128.349,2893.4673, false
synthetic-at-arity/program-532-r.res,[1-10],5.588785047,10,1,214,459048, [200-400), [333333-666666),217.72491,3099.606,13255.87,3317.6274, false
synthetic-at-rules/program-438-r.res,[1-10],5.471153846,10,1,312,314986, [200-400), [300000-400000),222.73851,1840.9806,9574.631,2064.005, false
synthetic-at-rules/program-467-r.res,[1-10],5.524752475,10,1,202,532554, [200-400), [600000-700000),220.38783,3189.9514,15760.473,3410.6943, false
synthetic-at-rules/program-283-r.res,[1-20],9.602150538,20,1,93,732941, [5-200), [800000-900000),157.6756,8200.933,32583.082,8358.899, false
synthetic-at-predicate/program-324-r.res,[1-5],2.976190476,5,1,420,718935, [400-600], [666666-999999),317.07224,2753.009,13616.498,3070.367, false
synthetic-at-arity/program-534-r.res,[1-10],5.356164384,10,1,292,342887, [200-400), [333333-666666),203.915,1973.4933,10001.099,2177.6868, false
synthetic-at-predicate/program-876-r.res,[1-20],10.49438202,20,1,89,468108, [5-200), [333333-666666),190.45839,5361.258,21490.99,5552.006, false
synthetic-at-arity/program-989-r.res,[1-5],3.014403292,5,1,486,610902, [400-600], [666666-999999),332.5244,2001.6062,11749.209,2334.4248, false
synthetic-at-arity/program-650-r.res,[1-10],5.425742574,10,1,202,580703, [200-400), [666666-999999),207.28099,3466.9158,16582.473,3674.4856, false
synthetic-at-predicate/program-234-r.res,[1-5],3.035294118,5,1,595,545168, [400-600], [333333-666666),312.05865,1936.4116,10628.448,2248.7573, false
synthetic-at-arity/program-967-r.res,[1-5],3.020833333,5,1,528,580062, [400-600], [666666-999999),310.22894,1884.6918,11223.871,2195.2131, false
synthetic-at-rules/program-664-r.res,[1-5],3.12394958,5,1,476,587704, [400-600], [600000-700000),262.51978,2017.8765,11757.614,2280.6865, false
synthetic-at-rules/program-678-r.res,[1-5],3.027139875,5,1,479,616996, [400-600], [700000-800000),282.08444,2343.8044,11880.999,2626.1814, false
synthetic-at-predicate/program-325-r.res,[1-5],3.00203666,5,1,491,614216, [400-600], [666666-999999),284.4884,2301.609,11785.491,2586.3965, false
synthetic-at-arity/program-770-r.res,[1-10],5.538283063,10,1,431,274893, [400-600], [0-333333),300.77817,1604.877,8318.675,1905.9462, false
synthetic-at-arity/program-83-r.res,[1-20],10.07518797,20,1,133,196214, [5-200), [0-333333),264.9558,2245.7476,9598.741,2510.9973, false
synthetic-at-arity/program-319-r.res,[1-10],5.421875,10,1,192,700471, [5-200), [666666-999999),196.8674,4062.5789,19916.986,4259.7544, false
synthetic-at-arity/program-1000-r.res,[1-5],3.093959732,5,1,447,630972, [400-600], [666666-999999),260.92188,2356.6072,12509.496,2617.831, false
synthetic-at-arity/program-221-r.res,[1-20],10.34736842,20,1,95,368742, [5-200), [333333-666666),174.76662,4542.1177,17436.988,4717.18, false
synthetic-at-rules/program-396-r.res,[1-5],3.116883117,5,1,385,749579, [200-400), [900000-1000000),204.25928,2667.2007,14779.847,2871.7427, false
synthetic-at-predicate/program-336-r.res,[1-5],3.062937063,5,1,429,675625, [400-600], [666666-999999),315.79636,2610.8618,13058.253,2926.947, false
synthetic-at-arity/program-874-r.res,[1-5],3.035117057,5,1,598,550850, [400-600], [333333-666666),285.19528,1806.0089,10654.984,2091.4944, false
synthetic-at-arity/program-978-r.res,[1-5],3.025114155,5,1,438,674598, [400-600], [666666-999999),291.70636,2497.625,12828.288,2789.6233, false
synthetic-at-rules/program-393-r.res,[1-5],3.112531969,5,1,391,737791, [200-400), [900000-1000000),275.62888,2710.175,14620.806,2986.1023, false
synthetic-at-rules/program-515-r.res,[1-20],10.8,20,1,205,133208, [200-400), [100000-200000),261.25137,2198.845,6853.4014,2460.3838, false
synthetic-at-arity/program-776-r.res,[1-10],5.587436333,10,1,589,261168, [400-600], [0-333333),385.08383,2040.1322,7567.635,2425.5054, false
synthetic-at-arity/program-283-r.res,[1-10],5.543147208,10,1,197,599535, [5-200), [666666-999999),255.67343,3742.4604,17468.91,3998.4219, false
synthetic-at-arity/program-530-r.res,[1-10],5.529411765,10,1,221,459332, [200-400), [333333-666666),295.3828,3070.665,13337.598,3366.3367, false
synthetic-at-rules/program-694-r.res,[1-5],3.075425791,5,1,411,716704, [400-600], [900000-1000000),266.3565,2669.3813,13723.091,2936.0322, false
synthetic-at-predicate/program-339-r.res,[1-5],3.012704174,5,1,551,585255, [400-600], [666666-999999),319.47296,1888.5616,11304.999,2208.3308, false
synthetic-at-predicate/program-766-r.res,[1-20],10.22105263,20,1,380,131010, [200-400), [0-333333),286.99008,1618.8579,6336.934,1906.161, false
synthetic-at-predicate/program-329-r.res,[1-5],3.046601942,5,1,515,597263, [400-600], [666666-999999),307.72983,1922.9222,11457.849,2230.9612, false
synthetic-at-arity/program-527-r.res,[1-10],5.63003663,10,1,273,342801, [200-400), [333333-666666),227.70511,2039.1132,10460.46,2267.1062, false
synthetic-at-predicate/program-343-r.res,[1-5],3.017897092,5,1,447,678532, [400-600], [666666-999999),226.86626,2599.4153,13060.296,2826.5667, false
synthetic-at-arity/program-994-r.res,[1-5],3.044811321,5,1,424,708343, [400-600], [666666-999999),302.20035,2696.7712,13610.182,2999.2637, false
synthetic-at-predicate/program-734-r.res,[1-20],11.24509804,20,1,102,216512, [5-200), [0-333333),256.0952,3103.0923,11369.546,3359.4758, false
synthetic-at-arity/program-237-r.res,[1-20],9.622641509,20,1,106,383790, [5-200), [333333-666666),244.50409,4172.8965,17120.629,4417.696, false
synthetic-at-rules/program-661-r.res,[1-5],3.02003643,5,1,549,586858, [400-600], [600000-700000),296.5037,2206.5244,11319.562,2503.3196, false
synthetic-at-predicate/program-337-r.res,[1-5],3.020325203,5,1,492,626918, [400-600], [666666-999999),321.9957,2468.8054,11931.892,2791.0884, false
synthetic-at-arity/program-984-r.res,[1-5],3.066037736,5,1,424,700268, [400-600], [666666-999999),256.51556,2676.2634,13627.704,2933.0789, false
synthetic-at-predicate/program-427-r.res,[1-10],5.655072464,10,1,345,298756, [200-400), [0-333333),344.96878,1702.4695,9057.318,2047.7695, false
synthetic-at-predicate/program-321-r.res,[1-5],2.99070632,5,1,538,605492, [400-600], [666666-999999),329.40497,1863.884,11611.528,2193.5845, false
synthetic-at-arity/program-976-r.res,[1-5],3.015625,5,1,448,686969, [400-600], [666666-999999),284.16794,2581.599,13219.366,2866.0588, false
synthetic-at-predicate/program-441-r.res,[1-10],5.585470085,10,1,468,276539, [400-600], [0-333333),348.7448,2023.3082,8102.1216,2372.3416, false
synthetic-at-arity/program-985-r.res,[1-5],3.035874439,5,1,446,683547, [400-600], [666666-999999),250.88734,2371.5132,13100.354,2622.6975, false
synthetic-at-rules/program-726-r.res,[1-10],5.521335807,10,1,539,272677, [400-600], [200000-300000),291.0167,1775.8008,8046.851,2067.1038, false
synthetic-at-rules/program-173-r.res,[1-10],5.598958333,10,1,192,669459, [5-200), [700000-800000),212.467,4264.222,19311.395,4476.979, false
synthetic-at-rules/program-668-r.res,[1-5],3.003389831,5,1,590,580274, [400-600], [600000-700000),258.24252,1951.7214,11155.989,2210.2605, false
synthetic-at-predicate/program-616-r.res,[1-10],5.666666667,10,1,198,582237, [5-200), [666666-999999),191.66493,3704.431,17219.572,3896.3884, false
synthetic-at-arity/program-962-r.res,[1-5],2.963414634,5,1,492,658059, [400-600], [666666-999999),344.36655,2423.5923,12536.549,2768.2505, false
synthetic-at-rules/program-683-r.res,[1-5],3.050108932,5,1,459,663903, [400-600], [800000-900000),284.02838,2598.3884,12963.626,2882.7058, false
synthetic-at-arity/program-548-r.res,[1-10],5.487903226,10,1,248,416133, [200-400), [333333-666666),263.3358,2743.521,12175.543,3007.149, false
synthetic-at-predicate/program-553-r.res,[1-10],5.573170732,10,1,328,316382, [200-400), [333333-666666),238.60611,1830.2074,9526.637,2069.1047, false
synthetic-at-rules/program-679-r.res,[1-5],3.078740157,5,1,508,611427, [400-600], [700000-800000),284.04858,2286.557,11877.881,2570.9048, false
synthetic-at-rules/program-295-r.res,[1-20],10.56470588,20,1,85,769297, [5-200), [900000-1000000),167.2242,9557.7705,36789.953,9725.275, false
synthetic-at-predicate/program-478-r.res,[1-10],5.357647059,10,1,425,304287, [400-600], [0-333333),349.99142,1583.1487,8989.499,1933.4299, false
synthetic-at-rules/program-733-r.res,[1-10],5.342281879,10,1,447,300248, [400-600], [300000-400000),356.3465,1591.429,8827.527,1948.1138, false
synthetic-at-predicate/program-447-r.res,[1-10],5.517182131,10,1,582,274024, [400-600], [0-333333),251.72636,2070.304,7926.179,2322.3396, false
synthetic-at-rules/program-674-r.res,[1-5],3.018281536,5,1,547,608743, [400-600], [700000-800000),287.10532,2175.6108,11889.072,2463.0627, false
synthetic-at-predicate/program-555-r.res,[1-10],5.544615385,10,1,325,325865, [200-400), [333333-666666),242.33392,1823.7095,9737.418,2066.3333, false
synthetic-at-arity/program-975-r.res,[1-5],3.071129707,5,1,478,648037, [400-600], [666666-999999),327.28394,2568.0625,12471.0625,2895.637, false
synthetic-at-predicate/program-327-r.res,[1-5],3.022675737,5,1,441,718846, [400-600], [666666-999999),308.87772,2593.4373,13791.894,2902.6025, false
synthetic-at-predicate/program-437-r.res,[1-10],5.593350384,10,1,391,298275, [200-400), [0-333333),297.98682,1873.2516,8878.557,2171.5444, false
synthetic-at-arity/program-322-r.res,[1-20],10.28089888,20,1,89,738467, [5-200), [666666-999999),171.22826,8207.396,33521.254,8378.906, false
synthetic-at-predicate/program-546-r.res,[1-10],5.327635328,10,1,351,335125, [200-400), [333333-666666),361.875,1786.1252,9738.849,2148.2827, false
synthetic-at-arity/program-964-r.res,[1-5],3.059459459,5,1,555,594634, [400-600], [666666-999999),237.68349,1958.866,11546.588,2196.8384, false
synthetic-at-arity/program-973-r.res,[1-5],3.028985507,5,1,552,608412, [400-600], [666666-999999),317.53632,2432.2734,11417.252,2750.1438, false
synthetic-at-predicate/program-354-r.res,[1-5],3.025,5,1,480,667795, [400-600], [666666-999999),288.9506,2547.6687,12824.103,2836.9116, false
synthetic-at-rules/program-721-r.res,[1-10],5.375634518,10,1,591,287096, [400-600], [200000-300000),320.41513,1656.7324,8481.89,1977.4395, false
synthetic-at-arity/program-554-r.res,[1-10],5.7593361,10,1,241,398618, [200-400), [333333-666666),263.94934,2834.309,11971.732,3098.5488, false
synthetic-at-predicate/program-460-r.res,[1-10],5.620622568,10,1,514,279416, [400-600], [0-333333),365.16196,1588.1449,8558.656,1953.6007, false
synthetic-at-rules/program-258-r.res,[1-20],10.42391304,20,1,92,473572, [5-200), [500000-600000),218.33188,6586.678,23057.959,6805.3013, false
synthetic-at-rules/program-735-r.res,[1-10],5.37947494,10,1,419,312303, [400-600], [300000-400000),292.01096,1767.6837,9219.62,2059.985, false
synthetic-at-predicate/program-987-r.res,[1-20],10.67058824,20,1,85,796711, [5-200), [666666-999999),178.16951,10101.785,37424.824,10280.284, false
synthetic-at-predicate/program-854-r.res,[1-20],10.09259259,20,1,108,323683, [5-200), [333333-666666),261.03976,4048.926,15124.729,4310.2617, false
synthetic-at-predicate/program-462-r.res,[1-10],5.442622951,10,1,488,294772, [400-600], [0-333333),362.21628,1605.711,8925.762,1968.2169, false
synthetic-at-arity/program-799-r.res,[1-10],5.758029979,10,1,467,276807, [400-600], [0-333333),298.10703,1815.1487,8336.665,2113.5432, false
synthetic-at-arity/program-212-r.res,[1-20],10.64583333,20,1,96,362058, [5-200), [333333-666666),204.32431,4675.7446,17566.361,4880.353, false
synthetic-at-arity/program-423-r.res,[1-10],5.628726287,10,1,369,307472, [200-400), [0-333333),230.25302,1816.7394,9244.854,2047.2837, false
synthetic-at-arity/program-473-r.res,[1-20],9.943089431,20,1,369,143455, [200-400), [0-333333),260.59268,2221.0774,6692.2837,2481.9673, false
synthetic-at-arity/program-546-r.res,[1-10],5.174496644,10,1,298,400774, [200-400), [333333-666666),279.48062,2480.448,11154.213,2760.2188, false
synthetic-at-predicate/program-637-r.res,[1-10],5.533333333,10,1,195,744055, [5-200), [666666-999999),254.12625,4219.098,21468.225,4473.5156, false
synthetic-at-predicate/program-472-r.res,[1-10],5.361111111,10,1,468,305325, [400-600], [0-333333),293.81836,1680.7303,8987.565,1974.8359, false
synthetic-at-arity/program-543-r.res,[1-10],5.341880342,10,1,234,507124, [200-400), [333333-666666),304.4196,3200.9663,14637.28,3505.6755, false
synthetic-at-predicate/program-334-r.res,[1-5],2.991507431,5,1,471,709323, [400-600], [666666-999999),238.66188,2633.2563,13313.263,2872.2063, false
synthetic-at-arity/program-781-r.res,[1-10],5.483221477,10,1,447,301613, [400-600], [0-333333),312.53638,1815.9917,8912.763,2128.816, false
synthetic-at-arity/program-963-r.res,[1-5],3.016304348,5,1,552,626363, [400-600], [666666-999999),224.83313,2555.6445,11843.83,2780.7676, false
synthetic-at-arity/program-767-r.res,[1-10],5.613095238,10,1,504,284673, [400-600], [0-333333),272.51968,2008.6646,8372.529,2281.4727, false
synthetic-at-rules/program-700-r.res,[1-5],3.060538117,5,1,446,725369, [400-600], [900000-1000000),351.23962,2858.0042,13972.289,3209.5337, false
synthetic-at-predicate/program-335-r.res,[1-5],3.015037594,5,1,532,643244, [400-600], [666666-999999),318.45197,2490.0442,12161.571,2808.7996, false
synthetic-at-arity/program-991-r.res,[1-5],3.032319392,5,1,526,643090, [400-600], [666666-999999),341.09592,2558.7656,12149.209,2900.1428, false
synthetic-at-rules/program-672-r.res,[1-5],3.055655296,5,1,557,617525, [400-600], [700000-800000),281.97238,2181.6252,11957.685,2463.8896, false
synthetic-at-predicate/program-549-r.res,[1-10],5.473880597,10,1,268,410806, [200-400), [333333-666666),278.56863,2702.7512,11798.46,2981.6082, false
synthetic-at-arity/program-674-r.res,[1-10],5.309178744,10,1,207,741749, [200-400), [666666-999999),223.27907,4105.5947,20656.729,4329.158, false
synthetic-at-arity/program-965-r.res,[1-5],3.032258065,5,1,589,608448, [400-600], [666666-999999),280.554,2058.8047,11488.399,2339.6602, false
synthetic-at-predicate/program-871-r.res,[1-20],10.55670103,20,1,97,383977, [5-200), [333333-666666),188.9016,4714.423,18161.514,4903.6094, false
synthetic-at-arity/program-528-r.res,[1-10],5.552,10,1,250,427324, [200-400), [333333-666666),318.19086,2787.7732,12473.417,3106.2456, false
synthetic-at-predicate/program-988-r.res,[1-20],10.8,20,1,85,850762, [5-200), [666666-999999),214.12808,10145.77,38751.086,10360.184, false
synthetic-at-arity/program-990-r.res,[1-5],3.066536204,5,1,511,648203, [400-600], [666666-999999),340.39252,2542.8865,12436.918,2883.5642, false
synthetic-at-rules/program-688-r.res,[1-5],2.997959184,5,1,490,696482, [400-600], [800000-900000),227.3826,2712.9338,13195.956,2940.6, false
synthetic-at-arity/program-648-r.res,[1-10],5.458128079,10,1,203,710571, [200-400), [666666-999999),219.53445,4163.7085,20275.854,4383.5376, false
synthetic-at-arity/program-983-r.res,[1-5],3.004237288,5,1,472,718062, [400-600], [666666-999999),290.76917,2602.5483,13801.588,2893.6226, false
synthetic-at-predicate/program-538-r.res,[1-10],5.567251462,10,1,342,332676, [200-400), [333333-666666),260.29395,2164.278,9770.615,2424.8655, false
synthetic-at-predicate/program-426-r.res,[1-10],5.690954774,10,1,398,301794, [200-400), [0-333333),271.3998,1738.2561,9122.931,2009.9403, false
synthetic-at-predicate/program-347-r.res,[1-5],3.051546392,5,1,582,613328, [400-600], [666666-999999),304.74564,2390.1604,11945.276,2695.191, false
synthetic-at-rules/program-460-r.res,[1-10],5.390243902,10,1,246,482873, [200-400), [500000-600000),342.90958,3173.7502,13841.08,3517.0012, false
synthetic-at-arity/program-972-r.res,[1-5],3.025193798,5,1,516,669177, [400-600], [666666-999999),353.47577,2618.5422,12834.618,2972.3066, false
synthetic-at-arity/program-783-r.res,[1-10],5.473873874,10,1,555,297052, [400-600], [0-333333),333.82706,1757.8176,8737.186,2091.948, false
synthetic-at-predicate/program-328-r.res,[1-5],3.03364486,5,1,535,653936, [400-600], [666666-999999),354.9695,2473.7646,12318.782,2829.0288, false
synthetic-at-predicate/program-468-r.res,[1-10],5.522813688,10,1,526,297039, [400-600], [0-333333),344.70572,1638.5284,8881.988,1983.5269, false
synthetic-at-arity/program-968-r.res,[1-5],3.104783599,5,1,439,744357, [400-600], [666666-999999),346.2571,2620.4514,14588.767,2967.0012, false
synthetic-at-predicate/program-341-r.res,[1-5],3.037099494,5,1,593,619762, [400-600], [666666-999999),292.99765,2593.057,12089.254,2886.342, false
synthetic-at-rules/program-696-r.res,[1-5],3.073394495,5,1,436,764583, [400-600], [900000-1000000),322.8197,2648.157,15046.005,2971.2607, false
synthetic-at-predicate/program-644-r.res,[1-10],5.466981132,10,1,212,649143, [200-400), [666666-999999),263.23758,3830.9536,18462.596,4094.4805, false
synthetic-at-predicate/program-532-r.res,[1-10],5.434782609,10,1,253,455111, [200-400), [333333-666666),325.02374,3021.6516,12936.289,3346.9695, false
synthetic-at-rules/program-675-r.res,[1-5],3.075229358,5,1,545,636667, [400-600], [700000-800000),357.06253,2532.5757,12130.097,2889.9312, false
synthetic-at-arity/program-523-r.res,[1-10],5.375647668,10,1,386,336641, [200-400), [333333-666666),315.54108,1805.995,9772.148,2121.8188, false
synthetic-at-predicate/program-998-r.res,[1-20],10.11578947,20,1,95,609809, [5-200), [666666-999999),180.92403,7149.952,28462.725,7331.176, false
synthetic-at-predicate/program-668-r.res,[1-10],5.488262911,10,1,213,629575, [200-400), [666666-999999),205.39139,3946.2615,17776.7,4151.9473, false
synthetic-at-arity/program-778-r.res,[1-10],5.363468635,10,1,542,307438, [400-600], [0-333333),342.0671,1788.6359,8987.213,2131.0293, false
synthetic-at-predicate/program-353-r.res,[1-5],3.060362173,5,1,497,684962, [400-600], [666666-999999),331.1285,2640.326,13163.164,2971.7476, false
synthetic-at-rules/program-478-r.res,[1-10],5.447488584,10,1,219,604611, [200-400), [700000-800000),217.47627,3766.5776,17205.527,3984.3433, false
synthetic-at-predicate/program-349-r.res,[1-5],3.006147541,5,1,488,720992, [400-600], [666666-999999),372.69345,3012.3184,13781.501,3385.3062, false
synthetic-at-arity/program-468-r.res,[1-20],10.68131868,20,1,273,143436, [200-400), [0-333333),338.5773,2358.2593,7206.6064,2697.14, false
synthetic-at-predicate/program-470-r.res,[1-10],5.542372881,10,1,472,306607, [400-600], [0-333333),333.61774,1704.0278,9155.608,2037.9387, false
synthetic-at-arity/program-529-r.res,[1-10],5.53968254,10,1,378,329856, [200-400), [333333-666666),248.91838,2230.5347,9990.172,2479.7583, false
synthetic-at-arity/program-992-r.res,[1-5],3.032608696,5,1,552,654779, [400-600], [666666-999999),312.03983,2412.069,12479.275,2724.391, false
synthetic-at-rules/program-464-r.res,[1-10],5.333333333,10,1,234,562171, [200-400), [600000-700000),246.2043,3286.724,16051.136,3533.2185, false
synthetic-at-predicate/program-543-r.res,[1-10],5.455026455,10,1,378,336926, [200-400), [333333-666666),237.44966,1927.8677,9942.312,2165.6074, false
synthetic-at-predicate/program-544-r.res,[1-10],5.601694915,10,1,236,483479, [200-400), [333333-666666),241.2419,2974.1904,14159.482,3215.7168, false
synthetic-at-predicate/program-676-r.res,[1-10],5.490566038,10,1,212,646526, [200-400), [666666-999999),280.18036,3921.562,18635.982,4202.0347, false
synthetic-at-rules/program-518-r.res,[1-20],9.918429003,20,1,331,154758, [200-400), [100000-200000),378.5642,1935.2023,7491.231,2314.053, false
synthetic-at-predicate/program-548-r.res,[1-10],5.33877551,10,1,245,529675, [200-400), [333333-666666),199.64368,3088.6777,15160.461,3288.6074, false
synthetic-at-predicate/program-772-r.res,[1-20],10.91598916,20,1,369,134291, [200-400), [0-333333),290.40576,2275.621,6765.168,2566.3171, false
synthetic-at-predicate/program-665-r.res,[1-10],5.735294118,10,1,204,628822, [200-400), [666666-999999),202.5383,4057.3674,18242.549,4260.2, false
synthetic-at-rules/program-466-r.res,[1-10],5.289915966,10,1,238,559094, [200-400), [600000-700000),299.04187,3285.6528,16127.789,3584.9941, false
synthetic-at-rules/program-458-r.res,[1-10],5.346456693,10,1,254,496047, [200-400), [500000-600000),335.6471,3201.0054,14129.604,3536.9453, false
synthetic-at-arity/program-85-r.res,[1-20],9.482269504,20,1,141,268298, [5-200), [0-333333),224.74904,3319.7363,12077.286,3544.774, false
synthetic-at-predicate/program-658-r.res,[1-10],5.410628019,10,1,207,765299, [200-400), [666666-999999),225.61803,4591.173,21561.336,4817.0767, false
synthetic-at-predicate/program-525-r.res,[1-10],5.701298701,10,1,231,492125, [200-400), [333333-666666),303.70657,2977.802,14708.395,3281.8044, false
synthetic-at-predicate/program-452-r.res,[1-10],5.557692308,10,1,520,305631, [400-600], [0-333333),243.52983,1790.9739,9034.152,2034.7855, false
synthetic-at-rules/program-684-r.res,[1-5],3.039772727,5,1,528,687036, [400-600], [800000-900000),366.86227,2781.5483,13168.708,3148.7534, false
synthetic-at-predicate/program-333-r.res,[1-5],3.010570825,5,1,473,765570, [400-600], [666666-999999),360.01385,2484.8447,14521.799,2845.16, false
synthetic-at-arity/program-761-r.res,[1-10],5.523517382,10,1,489,313036, [400-600], [0-333333),374.17694,1787.0667,9312.649,2161.531, false
synthetic-at-rules/program-738-r.res,[1-10],5.462925852,10,1,499,316685, [400-600], [300000-400000),452.64337,1874.332,9286.641,2327.3184, false
synthetic-at-rules/program-251-r.res,[1-20],9.980392157,20,1,102,509678, [5-200), [500000-600000),239.05115,5855.463,23453.582,6094.818, false
