name,arity_profile,avg_arity,max_arity,min_arity,n_components,n_components_d,n_edges,n_edges_d,n_exist_vars,n_facts,n_nodes,n_nodes_d,n_predicates,n_rules,n_shapes,n_spacial_components,n_spacial_components_d,n_special_edges,n_special_edges_d,predicate_profile,rule_profile,t_component,t_graph,t_graph_d,t_parse,t_shapes,t_terminate_graph_avg,t_terminate_graph_d,t_terminate_graph_std,t_vlog,terminates_graph,total_t
\predicate\program-234-small.res,[1-5], 3.1068702290076335, 5.0, 1.0, 0, 51, 458341, 2471078, 479874, 13100000, 407, 5288, 131.0, 959395, 750, 0, 1, 156555, 415475, [5-200), [666666-999999), 126.61274, 36777.98, 21477.8, 17266.072, 7206.5127,NaN, 28810.926,NaN,null, false,null
\predicate\program-9-small.res,[1-5], 2.9609375, 5.0, 1.0, 0, 2209, 70164, 28626, 3795, 12800000, 379, 3890, 128.0, 7799, 678, 0, 1, 6890, 4311, [5-200), [0-333333), 9.380284, 85.761986, 194.01207, 286.75204, 6157.5,NaN, 6360.8926,NaN,null, false,null
\rules\program-782-small.res,[1-10], 5.391941391941392, 10.0, 1.0, 0, 187801, 2221260, 517520, 49873, 54600000, 2944, 196103, 546.0, 99912, 17301, 0, 1, 178201, 82349, [400-600], [0-333333), 267.94687, 8309.747, 279915.9, 2993.1963, 38065.16,NaN, 318249.0,NaN,null, false, 329934.38
\arity\program-618-small.res,[1-10], 5.561933534743202, 10.0, 1.0, 0, 132544, 1469839, 356771, 33998, 33100000, 1841, 137742, 331.0, 67360, 11376, 0, 1, 124901, 57371, [200-400), [0-333333), 161.09085, 7812.2305, 213446.92, 2071.7996, 23395.96,NaN, 237003.97,NaN,null, false, 247194.56
\rules\program-690-small.res,[1-5], 3.0, 5.0, 1.0, 0, 291, 3120095, 1688107, 243134, 50900000, 1527, 20435, 509.0, 486002, 2810, 0, 1, 396936, 261418, [400-600], [333333-666666), 118.09094, 40707.043, 7358.1543, 9185.18, 21948.66,NaN, 29424.906,NaN,null, false, 79779.26
\rules\program-605-small.res,[1-5], 2.968137254901961, 5.0, 1.0, 0, 6546, 175657, 65696, 8934, 40800000, 1211, 10493, 408.0, 17919, 2167, 0, 1, 16067, 9921, [400-600], [0-333333), 27.987017, 2543.9375, 397.6835, 480.4677, 17908.096,NaN, 18333.766,NaN,null, false, 21432.934
\arity\program-143-small.res,[1-5], 2.830188679245283, 5.0, 1.0, 0, 1, 61849, 995005, 419362, 5300000, 150, 1417, 53.0, 839526, 246, 0, 1, 20850, 185338, [5-200), [666666-999999), 58.27104, 6893.6436, 13003.533, 14947.002, 3110.35,NaN, 16172.154,NaN,null, false,null
\arity\program-49-small.res,[1-5], 2.9453125, 5.0, 1.0, 0, 1, 369636, 785005, 140370, 12800000, 377, 4267, 128.0, 280997, 669, 0, 1, 110841, 127358, [5-200), [0-333333), 43.390545, 11946.932, 4171.4595, 5700.075, 6327.8647,NaN, 10542.715,NaN,null, false,null
\predicate\program-381-small.res,[1-10], 5.482758620689655, 10.0, 1.0, 0, 268343, 2558093, 834888, 82336, 26100000, 1431, 279985, 261.0, 163951, 8821, 0, 1, 278143, 134432, [200-400), [0-333333), 317.44675, 28818.787, 423215.7, 4750.4365, 19053.957,NaN, 442587.1,NaN,null, false,null
\rules\program-400-small.res,[1-5], 2.9298245614035086, 5.0, 1.0, 0, 93, 1103044, 1718655, 305661, 22800000, 668, 9085, 228.0, 610906, 1239, 0, 1, 292226, 276636, [200-400), [333333-666666), 101.04903, 38407.79, 11268.952, 11289.285, 9934.314,NaN, 21304.316,NaN,null, false, 71341.22
\rules\program-343-small.res,[1-5], 2.93859649122807, 5.0, 1.0, 0, 1354, 430358, 202463, 29188, 22800000, 670, 8446, 228.0, 58466, 1223, 0, 1, 47880, 30914, [200-400), [0-333333), 39.76567, 3946.142, 992.5148, 1311.6467, 10639.6,NaN, 11671.88,NaN,null, false, 17067.326
\arity\program-294-small.res,[1-5], 3.013550135501355, 5.0, 1.0, 0, 153, 2670283, 2573862, 399720, 36900000, 1112, 15242, 369.0, 799659, 2050, 0, 1, 533394, 408706, [200-400), [666666-999999), 143.48807, 78404.63, 16503.932, 14480.077, 15676.783,NaN, 32324.203,NaN,null, false, 125770.25
\predicate\program-521-small.res,[1-5], 2.971223021582734, 5.0, 1.0, 0, 103, 1707104, 2815081, 482502, 27800000, 826, 10661, 278.0, 964731, 1514, 0, 1, 468496, 456602, [200-400), [666666-999999), 151.85536, 71407.08, 20514.506, 16821.469, 13103.77,NaN, 33770.133,NaN,null, false,null
\arity\program-13-small.res,[1-5], 2.9058823529411764, 5.0, 1.0, 0, 31, 167101, 634471, 136962, 8500000, 247, 3074, 85.0, 273349, 431, 0, 1, 56167, 106789, [5-200), [0-333333), 60.94052, 7943.801, 4562.022, 5221.821, 4304.402,NaN, 8927.364,NaN,null, false, 22253.1
\predicate\program-732-small.res,[1-5], 3.017283950617284, 5.0, 1.0, 0, 187, 2675321, 1850302, 273202, 40500000, 1222, 16635, 405.0, 547158, 2272, 0, 1, 416957, 289683, [400-600], [333333-666666), 121.469345, 45592.29, 8514.268, 10308.182, 18734.707,NaN, 27370.445,NaN,null, false,null
\rules\program-375-small.res,[1-5], 2.9794721407624634, 5.0, 1.0, 0, 166, 1836428, 1272478, 191573, 34100000, 1016, 13217, 341.0, 383020, 1847, 0, 1, 285502, 199148, [200-400), [333333-666666), 100.741776, 26458.469, 5865.3276, 7295.8345, 15331.466,NaN, 21297.535,NaN,null, false, 55446.168
\arity\program-171-small.res,[1-5], 3.0776699029126213, 5.0, 1.0, 0, 6095, 121942, 44503, 5827, 30900000, 951, 8724, 309.0, 11707, 1777, 0, 1, 11052, 6778, [200-400), [0-333333), 20.935347, 2418.77, 303.79294, 380.9271, 14692.486,NaN, 15017.215,NaN,null, false, 17877.432
\predicate\program-408-small.res,[1-5], 3.075892857142857, 5.0, 1.0, 0, 85, 1165511, 1763828, 278070, 22400000, 689, 8953, 224.0, 555413, 1276, 0, 1, 305062, 283056, [200-400), [333333-666666), 93.60108, 29765.254, 9422.494, 10421.893, 10413.306,NaN, 19929.402,NaN,null, false,null
\rules\program-707-small.res,[1-5], 3.009920634920635, 5.0, 1.0, 0, 204, 4120243, 2853858, 421560, 50400000, 1517, 20273, 504.0, 843865, 2794, 0, 1, 643838, 447287, [400-600], [666666-999999), 173.35953, 90820.43, 16111.044, 15312.448, 23887.139,NaN, 40171.543,NaN,null, false, 147024.6
\arity\program-778-small.res,[1-10], 5.587264150943396, 10.0, 1.0, 0, 265151, 3064897, 756226, 71958, 42400000, 2369, 275459, 424.0, 143824, 15052, 0, 1, 264391, 120998, [400-600], [0-333333), 313.21368, 22693.75, 497154.5, 4395.2344, 31844.994,NaN, 529312.7,NaN,null, false, 556988.06
\rules\program-310-small.res,[1-5], 2.9324324324324325, 5.0, 1.0, 0, 2645, 258585, 108986, 15567, 22200000, 651, 7884, 222.0, 31085, 1184, 0, 1, 26249, 16581, [200-400), [0-333333), 27.572374, 2915.3118, 617.1568, 750.9666, 9926.865,NaN, 10571.595,NaN,null, false, 14335.334
\arity\program-1-small.res,[1-5], 3.129032258064516, 5.0, 1.0, 0, 1, 296213, 150714, 20609, 15500000, 485, 6937, 155.0, 41369, 925, 0, 1, 36220, 23293, [5-200), [0-333333), 24.461428, 1133.1781, 770.4781, 968.5091, 7749.3677,NaN, 8544.308,NaN,null, false,null
\arity\program-200-small.res,[1-5], 3.061224489795918, 5.0, 1.0, 0, 129, 1120059, 899597, 133826, 24500000, 750, 10439, 245.0, 267370, 1399, 0, 1, 196813, 142191, [200-400), [0-333333), 56.215466, 19959.314, 3898.2278, 5268.0874, 11033.007,NaN, 14987.45,NaN,null, false, 40522.566
\predicate\program-701-small.res,[1-5], 3.0086206896551726, 5.0, 1.0, 0, 209, 2807310, 1588720, 229512, 46400000, 1396, 18685, 464.0, 457708, 2584, 0, 1, 372361, 247205, [400-600], [333333-666666), 126.73665, 37054.906, 6995.828, 8728.026, 20765.86,NaN, 27888.424,NaN,null, false,null
\predicate\program-109-small.res,[1-5], 2.9791666666666665, 5.0, 1.0, 0, 17, 56297, 738175, 206257, 4800000, 143, 1784, 48.0, 414008, 265, 0, 1, 18876, 128122, [5-200), [333333-666666), 55.474945, 5391.4727, 7052.6772, 7710.539, 3042.3477,NaN, 10150.5,NaN,null, false,null
\rules\program-722-small.res,[1-5], 3.0413625304136254, 5.0, 1.0, 0, 172, 3024861, 2330242, 344223, 41100000, 1250, 16925, 411.0, 688633, 2319, 0, 1, 514279, 367203, [400-600], [666666-999999), 158.34874, 56676.17, 12576.504, 12732.994, 18223.607,NaN, 30958.46,NaN,null, false, 100949.02
\arity\program-156-small.res,[1-5], 2.9823788546255505, 5.0, 1.0, 0, 3928, 170714, 67218, 9261, 22700000, 677, 7666, 227.0, 18451, 1238, 0, 1, 16472, 10244, [200-400), [0-333333), 25.317478, 2599.604, 394.41367, 495.59534, 10446.208,NaN, 10865.939,NaN,null, false, 14033.909
\arity\program-392-small.res,[1-5], 3.0126050420168067, 5.0, 1.0, 0, 218, 3061858, 1775703, 255597, 47600000, 1434, 19138, 476.0, 512109, 2644, 0, 1, 412762, 275492, [400-600], [333333-666666), 114.18781, 47259.984, 7921.419, 9441.193, 20738.816,NaN, 28774.424,NaN,null, false, 85954.82
\rules\program-365-small.res,[1-5], 2.9405099150141645, 5.0, 1.0, 0, 179, 1769521, 1122795, 169780, 35300000, 1038, 13137, 353.0, 339519, 1871, 0, 1, 255023, 174445, [200-400), [333333-666666), 93.85804, 28949.268, 4964.9653, 6498.91, 15096.3955,NaN, 20155.219,NaN,null, false, 55932.766
\rules\program-481-small.res,[1-10], 5.596354166666667, 10.0, 1.0, 0, 221968, 2522575, 620626, 58865, 38400000, 2149, 230916, 384.0, 118330, 13585, 0, 2, 216198, 98905, [200-400), [0-333333), 272.44525, 14357.716, 377030.22, 3502.8804, 28612.082,NaN, 405914.75,NaN,null, false, 424188.8
\rules\program-775-small.res,[1-10], 5.437777777777778, 10.0, 1.0, 0, 279935, 3282133, 826945, 80345, 45000000, 2447, 291587, 450.0, 161130, 14951, 0, 1, 283138, 131457, [400-600], [0-333333), 309.3789, 23156.229, 443328.5, 4780.543, 33368.25,NaN, 477006.12,NaN,null, false, 505599.38
\predicate\program-704-small.res,[1-5], 2.997777777777778, 5.0, 1.0, 0, 288, 2286517, 1192987, 170771, 45000000, 1349, 17713, 450.0, 340968, 2481, 0, 1, 282256, 184474, [400-600], [333333-666666), 106.85549, 26745.703, 4918.422, 6413.1777, 20528.002,NaN, 25553.28,NaN,null, false,null
\arity\program-643-small.res,[1-10], 5.523972602739726, 10.0, 1.0, 0, 1, 1071479, 252868, 24836, 29200000, 1613, 101473, 292.0, 49704, 10435, 0, 1, 88327, 40149, [200-400), [0-333333), 47.66947, 3087.3098, 165484.52, 1601.2244, 23830.254,NaN, 189362.44,NaN,null, false,null
\rules\program-19-small.res,[1-5], 2.977272727272727, 5.0, 1.0, 0, 17, 47358, 337838, 80169, 4400000, 131, 1689, 44.0, 159913, 232, 0, 1, 16107, 57564, [5-200), [0-333333), 39.124866, 3962.646, 2460.5369, 3152.7998, 2783.5735,NaN, 5283.2354,NaN,null, false, 12509.217
\arity\program-174-small.res,[1-5], 2.962085308056872, 5.0, 1.0, 0, 2, 370426, 170977, 24696, 21100000, 625, 8488, 211.0, 49539, 1167, 0, 2, 40613, 26049, [200-400), [0-333333), 23.44568, 1244.8535, 815.5925, 1072.8899, 13898.512,NaN, 14737.55,NaN,null, false,null
\predicate\program-8-small.res,[1-5], 3.074626865671642, 5.0, 1.0, 0, 29, 117501, 728175, 151936, 6700000, 206, 2773, 67.0, 304384, 375, 0, 1, 40310, 123648, [5-200), [0-333333), 46.800694, 5140.7886, 4924.262, 5861.48, 3989.523,NaN, 8960.586,NaN,null, false,null
\rules\program-78-small.res,[1-5], 3.027027027027027, 5.0, 1.0, 0, 31, 138545, 951995, 212258, 7400000, 224, 3029, 74.0, 425048, 411, 0, 1, 47015, 160575, [5-200), [333333-666666), 86.3676, 11213.369, 7860.895, 7993.1187, 4046.6838,NaN, 11993.946,NaN,null, false, 31415.133
\arity\program-457-small.res,[1-10], 5.274193548387097, 10.0, 1.0, 0, 178745, 290861, 660566, 76280, 6200000, 327, 188117, 62.0, 152509, 1948, 0, 1, 93766, 107350, [5-200), [0-333333), 227.4036, 10681.905, 295285.6, 4365.348, 5926.6587,NaN, 301439.66,NaN,null, false, 316692.47
\arity\program-254-small.res,[1-5], 2.8810289389067525, 5.0, 1.0, 0, 110, 1837356, 2124374, 361557, 31100000, 896, 11015, 311.0, 723065, 1608, 0, 1, 411889, 339350, [200-400), [666666-999999), 140.00572, 52230.105, 14209.157, 13035.575, 13577.681,NaN, 27926.844,NaN,null, false, 93721.2
\predicate\program-344-small.res,[1-5], 3.0643564356435644, 5.0, 1.0, 0, 303, 575561, 334456, 46659, 20200000, 619, 8302, 202.0, 93700, 1159, 0, 1, 78511, 52032, [200-400), [0-333333), 41.07147, 2903.2983, 1531.6265, 1925.095, 9441.485,NaN, 11014.184,NaN,null, false,null
\rules\program-116-small.res,[1-5], 2.46875, 5.0, 1.0, 0, 9, 16897, 395747, 343578, 3200000, 79, 859, 32.0, 686381, 133, 0, 1, 5451, 73162, [5-200), [666666-999999), 38.35813, 6349.541, 9456.022, 11464.087, 1873.1333,NaN, 11367.514,NaN,null, false, 29323.34
\arity\program-398-small.res,[1-5], 3.0176211453744495, 5.0, 1.0, 0, 272, 2525103, 1367770, 194654, 45400000, 1370, 18064, 454.0, 390395, 2514, 0, 1, 320714, 211326, [400-600], [333333-666666), 120.26056, 35022.9, 5899.4683, 7372.5703, 20403.46,NaN, 26423.19,NaN,null, false, 69399.59
\arity\program-85-small.res,[1-5], 3.2318840579710146, 5.0, 1.0, 0, 33, 137689, 1199267, 234281, 6900000, 223, 3299, 69.0, 468134, 431, 0, 1, 46825, 200397, [5-200), [333333-666666), 81.692085, 12664.603, 9058.406, 9281.408, 3759.8914,NaN, 12899.99,NaN,null, false, 35054.93
\arity\program-179-small.res,[1-5], 2.9901477832512313, 5.0, 1.0, 0, 1, 640361, 426945, 62951, 20300000, 607, 8003, 203.0, 125774, 1109, 0, 1, 97260, 66967, [200-400), [0-333333), 38.84448, 4856.0293, 1974.1554, 2647.7854, 10660.4,NaN, 12673.4,NaN,null, false,null
\arity\program-357-small.res,[1-5], 2.991489361702128, 5.0, 1.0, 0, 270, 2660421, 1448109, 209176, 47000000, 1406, 18780, 470.0, 417852, 2581, 0, 1, 339475, 224180, [400-600], [333333-666666), 140.42978, 32045.352, 6298.7065, 7802.86, 20115.648,NaN, 26554.785,NaN,null, false, 66862.1
\arity\program-474-small.res,[1-10], 5.430051813471502, 10.0, 1.0, 0, 360638, 2264357, 1333690, 136707, 19300000, 1048, 384543, 193.0, 273394, 6314, 0, 1, 385926, 215769, [5-200), [0-333333), 443.474, 49427.746, 494928.75, 7601.8154, 14674.183,NaN, 510046.4,NaN,null, false, 567559.44
\arity\program-68-small.res,[1-5], 3.058333333333333, 5.0, 1.0, 0, 1, 367655, 1299200, 242385, 12000000, 367, 5019, 120.0, 484206, 692, 0, 1, 121980, 213853, [5-200), [333333-666666), 77.91311, 20567.525, 8685.507, 9246.768, 5952.724,NaN, 14716.145,NaN,null, false,null
\rules\program-150-small.res,[1-5], 2.992248062015504, 5.0, 1.0, 0, 55, 410696, 2093972, 453340, 12900000, 386, 5337, 129.0, 906941, 720, 0, 1, 138706, 349346, [5-200), [666666-999999), 122.46873, 37018.523, 19943.39, 16000.0205, 6499.032,NaN, 26564.89,NaN,null, false, 79947.84
\arity\program-480-small.res,[1-10], 5.426573426573427, 10.0, 1.0, 0, 207710, 1275028, 829455, 80663, 14300000, 776, 222773, 143.0, 161902, 4523, 0, 1, 230135, 134090, [5-200), [0-333333), 274.2723, 21916.309, 385045.62, 4699.3325, 10758.513,NaN, 396078.4,NaN,null, false, 423061.88
\arity\program-650-small.res,[1-10], 5.26010101010101, 10.0, 1.0, 0, 222855, 2602615, 680069, 68214, 39600000, 2083, 232852, 396.0, 136548, 12326, 0, 2, 227353, 107980, [200-400), [0-333333), 267.97577, 16532.443, 339447.03, 3841.001, 27149.648,NaN, 366864.66,NaN,null, false, 387743.1
\predicate\program-243-small.res,[1-5], 3.049689440993789, 5.0, 1.0, 0, 61, 652557, 1914131, 342993, 16100000, 491, 6301, 161.0, 684335, 894, 0, 1, 214008, 318039, [5-200), [666666-999999), 97.14893, 36979.34, 13962.339, 12637.598, 7684.558,NaN, 21744.047,NaN,null, false,null
\arity\program-466-small.res,[1-10], 5.753012048192771, 10.0, 1.0, 0, 331254, 1880749, 1071332, 102030, 16600000, 955, 347437, 166.0, 203641, 6051, 0, 1, 320626, 173963, [5-200), [0-333333), 378.9971, 32361.463, 528891.0, 5994.36, 14689.937,NaN, 543959.94,NaN,null, false, 582754.06
\predicate\program-48-small.res,[1-5], 3.033707865168539, 5.0, 1.0, 0, 1721, 48602, 20937, 2816, 8900000, 270, 2967, 89.0, 5743, 515, 0, 1, 4943, 3154, [5-200), [0-333333), 11.218752, 63.348827, 155.27133, 248.58597, 4571.2153,NaN, 4737.7056,NaN,null, false,null
\arity\program-102-small.res,[1-5], 3.015463917525773, 5.0, 1.0, 0, 81, 910597, 2257237, 411571, 19400000, 585, 8066, 194.0, 822934, 1090, 0, 1, 286222, 368691, [5-200), [666666-999999), 120.38106, 49389.594, 18093.441, 14832.023, 9085.169,NaN, 27298.992,NaN,null, false, 91923.13
\rules\program-381-small.res,[1-5], 2.9548192771084336, 5.0, 1.0, 0, 135, 1749994, 1239019, 190531, 33200000, 981, 12904, 332.0, 380232, 1804, 0, 1, 277055, 194109, [200-400), [333333-666666), 96.632065, 33968.086, 5970.24, 7015.152, 14555.241,NaN, 20622.113,NaN,null, false, 62080.45
\arity\program-290-small.res,[1-5], 3.015151515151515, 5.0, 1.0, 0, 131, 2234496, 2434618, 382249, 33000000, 995, 13265, 330.0, 763887, 1826, 0, 1, 485798, 388862, [200-400), [666666-999999), 159.10643, 53965.35, 15413.603, 14004.979, 15321.794,NaN, 30894.504,NaN,null, false,null
\predicate\program-224-small.res,[1-5], 2.9320388349514563, 5.0, 1.0, 0, 33, 250874, 1685922, 403688, 10300000, 302, 3648, 103.0, 806901, 545, 0, 1, 84219, 284027, [5-200), [666666-999999), 82.900154, 21915.512, 17867.69, 14742.346, 5507.93,NaN, 23458.52,NaN,null, false,null
\arity\program-101-small.res,[1-5], 2.938888888888889, 5.0, 1.0, 0, 67, 758307, 2344481, 465433, 18000000, 529, 6749, 180.0, 932450, 950, 0, 1, 247861, 387413, [5-200), [666666-999999), 113.181755, 52506.312, 20206.031, 16434.893, 8553.086,NaN, 28872.299,NaN,null, false, 98196.266
\predicate\program-620-small.res,[1-5], 2.976394849785408, 5.0, 1.0, 0, 2299, 1139280, 474814, 66544, 46600000, 1387, 18308, 466.0, 133046, 2561, 0, 1, 115056, 72275, [400-600], [0-333333), 67.89879, 4248.3696, 1771.4431, 2649.1606, 20806.428,NaN, 22645.77,NaN,null, false,null
\predicate\program-821-small.res,[1-5], 3.011787819253438, 5.0, 1.0, 0, 214, 3935630, 2532004, 369402, 50900000, 1533, 20400, 509.0, 738950, 2836, 0, 1, 578050, 395741, [400-600], [666666-999999), 144.76398, 67078.59, 12155.502, 13597.358, 22220.28,NaN, 34520.547,NaN,null, false,null
\arity\program-465-small.res,[1-10], 5.305084745762712, 10.0, 1.0, 0, 256077, 274150, 1106389, 129116, 5900000, 313, 277345, 59.0, 257891, 1873, 0, 1, 93858, 179522, [5-200), [0-333333), 314.67395, 20254.86, 414753.56, 7069.517, 5383.143,NaN, 420451.4,NaN,null, false, 448042.75
\arity\program-603-small.res,[1-10], 5.663636363636364, 10.0, 1.0, 0, 195906, 2104057, 528373, 49219, 33000000, 1869, 202832, 330.0, 98833, 11667, 0, 2, 184436, 84446, [200-400), [0-333333), 228.55539, 11714.652, 317160.97, 3020.3455, 25591.31,NaN, 342980.84,NaN,null, false, 358132.5
\predicate\program-502-small.res,[1-5], 2.9845758354755785, 5.0, 1.0, 0, 155, 2714132, 2249995, 347018, 38900000, 1161, 15582, 389.0, 693271, 2149, 0, 1, 485660, 355568, [200-400), [666666-999999), 140.32419, 62152.77, 11871.902, 12372.045, 16919.113,NaN, 28931.34,NaN,null, false,null
\rules\program-327-small.res,[1-5], 3.0512129380053907, 5.0, 1.0, 0, 1496, 988588, 428820, 58577, 37100000, 1132, 15151, 371.0, 117347, 2089, 0, 1, 104727, 65614, [200-400), [0-333333), 41.68793, 7450.3657, 1790.1898, 2467.785, 17325.912,NaN, 19157.79,NaN,null, false, 29296.63
\arity\program-391-small.res,[1-5], 3.017167381974249, 5.0, 1.0, 0, 206, 3014252, 1776568, 257165, 46600000, 1406, 18920, 466.0, 514753, 2596, 0, 1, 411401, 276038, [400-600], [333333-666666), 111.97106, 53344.58, 8106.267, 9866.222, 19731.63,NaN, 27949.87,NaN,null, false, 91615.85
\arity\program-606-small.res,[1-10], 5.696969696969697, 10.0, 1.0, 0, 167302, 1853314, 462929, 41405, 33000000, 1880, 174495, 330.0, 82707, 11341, 0, 1, 161426, 74591, [200-400), [0-333333), 202.87633, 8805.61, 245082.47, 2570.5247, 25105.697,NaN, 270391.03,NaN,null, false, 282089.3
\arity\program-56-small.res,[1-5], 3.135135135135135, 5.0, 1.0, 0, 1, 330619, 1115673, 198260, 11100000, 348, 5085, 111.0, 396630, 659, 0, 1, 109619, 182301, [5-200), [333333-666666), 100.64497, 12957.026, 7285.1123, 7979.14, 6240.412,NaN, 13626.17,NaN,null, false,null
\arity\program-605-small.res,[1-10], 5.836538461538462, 10.0, 1.0, 0, 262337, 2138929, 738105, 69383, 20800000, 1214, 271659, 208.0, 138718, 8077, 0, 2, 250307, 119206, [200-400), [0-333333), 292.99417, 22610.398, 435616.97, 4276.32, 17647.098,NaN, 453557.06,NaN,null, false, 480920.94
\predicate\program-233-small.res,[1-5], 2.9130434782608696, 5.0, 1.0, 0, 17, 49413, 1040972, 403110, 4600000, 134, 1698, 46.0, 806257, 241, 0, 1, 16616, 187622, [5-200), [666666-999999), 70.15904, 8425.35, 15215.133, 14450.991, 2809.7017,NaN, 18094.994,NaN,null, false,null
\rules\program-646-small.res,[1-5], 3.002169197396963, 5.0, 1.0, 0, 5396, 639952, 248340, 34065, 46100000, 1384, 17494, 461.0, 68319, 2541, 0, 1, 60625, 37495, [400-600], [0-333333), 41.74416, 3583.1636, 1082.1239, 1501.3213, 20654.914,NaN, 21778.781,NaN,null, false, 27006.412
\arity\program-414-small.res,[1-5], 3.0073710073710074, 5.0, 1.0, 0, 171, 2892183, 2228543, 336316, 40700000, 1224, 16401, 407.0, 672798, 2263, 0, 1, 489849, 350717, [400-600], [666666-999999), 162.91791, 61833.7, 11878.174, 12383.579, 20950.225,NaN, 32991.316,NaN,null, false, 107843.88
\predicate\program-55-small.res,[1-10], 5.410958904109589, 10.0, 1.0, 0, 223143, 1321294, 844201, 84718, 14600000, 790, 237630, 146.0, 168605, 4644, 0, 1, 238373, 137168, [5-200), [0-333333), 261.72482, 19084.895, 408211.9, 4780.5107, 11579.591,NaN, 420053.22,NaN,null, false,null
\rules\program-376-small.res,[1-5], 3.1145374449339207, 5.0, 1.0, 0, 103, 1205142, 1651689, 254603, 22700000, 707, 10069, 227.0, 508812, 1326, 0, 1, 301956, 265999, [200-400), [333333-666666), 97.63423, 48106.367, 10027.882, 9958.573, 10631.5625,NaN, 20757.078,NaN,null, false, 79271.48
\predicate\program-146-small.res,[1-5], 3.2083333333333335, 5.0, 1.0, 0, 37, 148033, 1188255, 234499, 7200000, 231, 3511, 72.0, 469862, 445, 0, 1, 50576, 199151, [5-200), [333333-666666), 79.04279, 15664.585, 8749.203, 9554.694, 3948.7402,NaN, 12776.986,NaN,null, false,null
\predicate\program-641-small.res,[1-5], 3.0346534653465347, 5.0, 1.0, 0, 7129, 375646, 140854, 19298, 40400000, 1226, 15249, 404.0, 38484, 2310, 0, 1, 34755, 21314, [400-600], [0-333333), 39.25272, 443.43805, 766.1947, 872.885, 18554.283,NaN, 19359.73,NaN,null, false,null
\predicate\program-39-small.res,[1-5], 3.0520833333333335, 5.0, 1.0, 0, 78, 798899, 963170, 149916, 19200000, 586, 7707, 192.0, 299752, 1093, 0, 1, 184673, 153985, [5-200), [0-333333), 82.04037, 12357.006, 4552.165, 5674.1733, 9450.732,NaN, 14084.9375,NaN,null, false,null
\predicate\program-423-small.res,[1-5], 2.94273127753304, 5.0, 1.0, 0, 82, 1077294, 1517725, 257388, 22700000, 668, 8285, 227.0, 516401, 1209, 0, 1, 270257, 242526, [200-400), [333333-666666), 109.57618, 31395.836, 8368.993, 9775.375, 10392.945,NaN, 18871.516,NaN,null, false,null
